Internal ID;Name;PE  Rubro Estado Finan. Codigo;PE Rubro Estado Finan. Catalogo;PE Rubro Estado Finan. Reporte;PE Rubro Estado Finan. Totalizador;PE Rubro Estado Finan. Sub Codigos
616;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Financiacion;3G03ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Obtencion de Prestamos|Prestamos de entidades relacionadas|Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control|Emision de Acciones|Emision de  Otros Instrumentos de Patrimonio|Subvenciones del gobierno|Amortizacion o pago de Prestamos|Pasivos por Arrendamiento Financiero|Prestamos de entidades relacionadas|Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control|Recompra o Rescate de Acciones de la Entidad (Acciones en Cartera)|Adquisicion de Otras Participaciones en el Patrimonio|Intereses pagados|Dividendos pagados|Impuestos a las ganancias (pagados) reembolsados|Otros cobros (pagos) de efectivo relativos a la actividad de financiacion
617;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Financiacion;3G03ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Obtencion de Prestamos|Prestamos de entidades relacionadas|Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control|Emision de Acciones|Emision de  Otros Instrumentos de Patrimonio|Subvenciones del gobierno|Amortizacion o pago de Prestamos|Pasivos por Arrendamiento Financiero|Prestamos de entidades relacionadas|Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control|Recompra o Rescate de Acciones de la Entidad (Acciones en Cartera)|Adquisicion de Otras Participaciones en el Patrimonio|Intereses pagados|Dividendos pagados|Impuestos a las ganancias (pagados) reembolsados|Otros cobros (pagos) de efectivo relativos a la actividad de financiacion
618;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Financiacion;3D03ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Obtencion de Prestamos|Prestamos de entidades relacionadas|Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control|Emision de Acciones|Emision de  Otros Instrumentos de Patrimonio|Subvenciones del gobierno|Amortizacion o pago de Prestamos|Pasivos por Arrendamiento Financiero|Prestamos de entidades relacionadas|Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control|Recompra o Rescate de Acciones de la Entidad (Acciones en Cartera)|Adquisicion de Otras Participaciones en el Patrimonio|Intereses pagados|Dividendos pagados|Impuestos a las ganancias (pagados) reembolsados|Otros cobros (pagos) de efectivo relativos a la actividad de financiacion
619;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Financiacion;3D03ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Obtencion de Prestamos|Prestamos de entidades relacionadas|Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control|Emision de Acciones|Emision de  Otros Instrumentos de Patrimonio|Subvenciones del gobierno|Amortizacion o pago de Prestamos|Pasivos por Arrendamiento Financiero|Prestamos de entidades relacionadas|Cambios en las participaciones en la propiedad de subsidiarias que no resultan en perdida de control|Recompra o Rescate de Acciones de la Entidad (Acciones en Cartera)|Adquisicion de Otras Participaciones en el Patrimonio|Intereses pagados|Dividendos pagados|Impuestos a las ganancias (pagados) reembolsados|Otros cobros (pagos) de efectivo relativos a la actividad de financiacion
620;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Inversion;3D02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Reembolso de Adelantos de Prestamos y Prestamos Concedidos a Terceros|Perdida de control de subsidiarias u otros negocios|Reembolsos recibidos de prestamos a entidades relacionadas|Venta de  Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades|Contratos Derivados (futuro, a termino, opciones)|Venta  de Participaciones en Negocios Conjuntos| Neto del Efectivo Desapropiado|Venta de Propiedades| Planta y Equipo|Venta de Activos Intangibles|Venta de Otros Activos de largo plazo|Subvenciones del gobierno|Intereses Recibidos|Dividendos Recibidos|Anticipos y Prestamos Concedidos a Terceros|Obtener el control de subsidiarias u otros negocios|Prestamos concedidos a entidades relacionadas|Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades|Contratos Derivados (futuro, a termino, opciones)|Compra de Subsidiarias, Neto del Efectivo Adquirido|Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido|Compra de Propiedades, Planta  y Equipo|Compra de Activos Intangibles|Compra de Otros Activos de largo plazo|Impuestos a las ganancias (pagados) reembolsados
621;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Inversion;3D02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Reembolso de Adelantos de Prestamos y Prestamos Concedidos a Terceros|Perdida de control de subsidiarias u otros negocios|Reembolsos recibidos de prestamos a entidades relacionadas|Venta de  Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades|Contratos Derivados (futuro, a termino, opciones)|Venta  de Participaciones en Negocios Conjuntos| Neto del Efectivo Desapropiado|Venta de Propiedades| Planta y Equipo|Venta de Activos Intangibles|Venta de Otros Activos de largo plazo|Subvenciones del gobierno|Intereses Recibidos|Dividendos Recibidos|Anticipos y Prestamos Concedidos a Terceros|Obtener el control de subsidiarias u otros negocios|Prestamos concedidos a entidades relacionadas|Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades|Contratos Derivados (futuro, a termino, opciones)|Compra de Subsidiarias, Neto del Efectivo Adquirido|Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido|Compra de Propiedades, Planta  y Equipo|Compra de Activos Intangibles|Compra de Otros Activos de largo plazo|Impuestos a las ganancias (pagados) reembolsados
622;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Inversion;3G02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Reembolso de Adelantos de Prestamos y Prestamos Concedidos a Terceros|Perdida de control de subsidiarias u otros negocios|Reembolsos recibidos de prestamos a entidades relacionadas|Venta de  Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades|Contratos Derivados (futuro, a termino, opciones)|Venta  de Participaciones en Negocios Conjuntos| Neto del Efectivo Desapropiado|Venta de Propiedades| Planta y Equipo|Venta de Activos Intangibles|Venta de Otros Activos de largo plazo|Subvenciones del gobierno|Intereses Recibidos|Dividendos Recibidos|Anticipos y Prestamos Concedidos a Terceros|Obtener el control de subsidiarias u otros negocios|Prestamos concedidos a entidades relacionadas|Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades|Contratos Derivados (futuro, a termino, opciones)|Compra de Subsidiarias, Neto del Efectivo Adquirido|Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido|Compra de Propiedades, Planta  y Equipo|Compra de Activos Intangibles|Compra de Otros Activos de largo plazo|Impuestos a las ganancias (pagados) reembolsados
623;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Inversion;3G02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Reembolso de Adelantos de Prestamos y Prestamos Concedidos a Terceros|Perdida de control de subsidiarias u otros negocios|Reembolsos recibidos de prestamos a entidades relacionadas|Venta de  Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades|Contratos Derivados (futuro, a termino, opciones)|Venta  de Participaciones en Negocios Conjuntos| Neto del Efectivo Desapropiado|Venta de Propiedades| Planta y Equipo|Venta de Activos Intangibles|Venta de Otros Activos de largo plazo|Subvenciones del gobierno|Intereses Recibidos|Dividendos Recibidos|Anticipos y Prestamos Concedidos a Terceros|Obtener el control de subsidiarias u otros negocios|Prestamos concedidos a entidades relacionadas|Compra de Instrumentos Financieros de Patrimonio o Deuda de Otras Entidades|Contratos Derivados (futuro, a termino, opciones)|Compra de Subsidiarias, Neto del Efectivo Adquirido|Compra de Participaciones en Negocios Conjuntos,  Neto del Efectivo Adquirido|Compra de Propiedades, Planta  y Equipo|Compra de Activos Intangibles|Compra de Otros Activos de largo plazo|Impuestos a las ganancias (pagados) reembolsados
624;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Operacion;3D01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Venta de Bienes y Prestacion de Servicios|Regalias, cuotas,  comisiones, otros ingresos de actividades ordinarias|Contratos mantenidos con proposito de intermediacion o para negociar|Arredamiento y posterior venta de esos activos|Otros cobros de efectivo relativos a la actividad de operacion|Proveedores de Bienes y Servicios|Contratos mantenidos con proposito de intermediacion o para negociar|Pagos a y por cuenta de los empleados|Elaboracion o adquisicion de activos para arrendar y otros mantenidos para la venta|Otros Pagos de Efectivo Relativos a la Actividad  de Operacion|Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones|Intereses recibidos (no incluidos en la Actividad de Inversion)|Intereses pagados (no incluidos en la Actividad de Financiacion)|Dividendos Recibidos (no incluidos en la Actividad de Inversion)|Dividendos pagados (no incluidos en la Actividad de Financiacion)|Impuestos a las ganancias (pagados) reembolsados|Otros cobros (pagos) de efectivo
625;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Operacion;3G01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Venta de Bienes y Prestacion de Servicios|Regalias, cuotas,  comisiones, otros ingresos de actividades ordinarias|Contratos mantenidos con proposito de intermediacion o para negociar|Arredamiento y posterior venta de esos activos|Otros cobros de efectivo relativos a la actividad de operacion|Proveedores de Bienes y Servicios|Contratos mantenidos con proposito de intermediacion o para negociar|Pagos a y por cuenta de los empleados|Elaboracion o adquisicion de activos para arrendar y otros mantenidos para la venta|Otros Pagos de Efectivo Relativos a la Actividad  de Operacion|Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones|Intereses recibidos (no incluidos en la Actividad de Inversion)|Intereses pagados (no incluidos en la Actividad de Financiacion)|Dividendos Recibidos (no incluidos en la Actividad de Inversion)|Dividendos pagados (no incluidos en la Actividad de Financiacion)|Impuestos a las ganancias (pagados) reembolsados|Otros cobros (pagos) de efectivo
626;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Operacion;3G01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Venta de Bienes y Prestacion de Servicios|Regalias, cuotas,  comisiones, otros ingresos de actividades ordinarias|Contratos mantenidos con proposito de intermediacion o para negociar|Arredamiento y posterior venta de esos activos|Otros cobros de efectivo relativos a la actividad de operacion|Proveedores de Bienes y Servicios|Contratos mantenidos con proposito de intermediacion o para negociar|Pagos a y por cuenta de los empleados|Elaboracion o adquisicion de activos para arrendar y otros mantenidos para la venta|Otros Pagos de Efectivo Relativos a la Actividad  de Operacion|Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones|Intereses recibidos (no incluidos en la Actividad de Inversion)|Intereses pagados (no incluidos en la Actividad de Financiacion)|Dividendos Recibidos (no incluidos en la Actividad de Inversion)|Dividendos pagados (no incluidos en la Actividad de Financiacion)|Impuestos a las ganancias (pagados) reembolsados|Otros cobros (pagos) de efectivo
627;Flujos de Efectivo y Equivalente al Efectivo Procedente de (Utilizados en) Actividades de Operacion;3D01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Venta de Bienes y Prestacion de Servicios|Regalias, cuotas,  comisiones, otros ingresos de actividades ordinarias|Contratos mantenidos con proposito de intermediacion o para negociar|Arredamiento y posterior venta de esos activos|Otros cobros de efectivo relativos a la actividad de operacion|Proveedores de Bienes y Servicios|Contratos mantenidos con proposito de intermediacion o para negociar|Pagos a y por cuenta de los empleados|Elaboracion o adquisicion de activos para arrendar y otros mantenidos para la venta|Otros Pagos de Efectivo Relativos a la Actividad  de Operacion|Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones|Intereses recibidos (no incluidos en la Actividad de Inversion)|Intereses pagados (no incluidos en la Actividad de Financiacion)|Dividendos Recibidos (no incluidos en la Actividad de Inversion)|Dividendos pagados (no incluidos en la Actividad de Financiacion)|Impuestos a las ganancias (pagados) reembolsados|Otros cobros (pagos) de efectivo
628;Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones;3G0121;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
629;Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones;3G0121;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
630;Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones;3D0121;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
631;Flujos de efectivo y equivalente al efectivo procedente de (utilizados en) operaciones;3D0121;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
632;Fondos de clientes en cuentas de intermediación;100;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
633;Fondos interbancarios;2F0209;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
634;Fondos interbancarios;2F0410;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;9;F;
635;FONDOS INTERBANCARIOS;1F2301;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
636;FONDOS INTERBANCARIOS;1F0201;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
637;Ganancia (Perdida)  Neta del Ejercicio;5A0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
638;Ganancia (Perdida)  Neta del Ejercicio;5F0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
639;Ganancia (Perdida)  Neta del Ejercicio;5G0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
640;Ganancia (Perdida)  Neta del Ejercicio;5,00E+101;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
641;Ganancia (Perdida)  Neta del Ejercicio;5D0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
642;Ganancia (perdida)  procedente de operaciones discontinuadas, neta del impuesto a las ganancias;2G0504;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
643;Ganancia (perdida)  procedente de operaciones discontinuadas, neta del impuesto a las ganancias;2D0504;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;F;
644;Ganancia (perdida) actuariales en plan de beneficios definidos;5G0111;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
645;Ganancia (perdida) actuariales en plan de beneficios definidos;5D0210;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
646;Ganancia (perdida) actuariales en plan de beneficios definidos;5D0111;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
647;Ganancia (perdida) actuariales en plan de beneficios definidos;5G0210;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
648;Ganancia (Perdida) Bruta;2D02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;T;Ingresos de actividades ordinarias|Costo de Ventas
649;Ganancia (Perdida) Bruta;2G02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;T;Costo de Ventas
650;Ganancia (Perdida) de la baja en Activos Financieros medidos al Costo Amortizado;2D0407;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;F;
651;Ganancia (Perdida) de la baja en Activos Financieros medidos al Costo Amortizado;2G0407;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
652;Ganancia (perdida) del ejercicio;3214;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
653;Ganancia (Perdida) Neta de Operaciones  Continuadas;2D0503;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;F;
654;Ganancia (Perdida) Neta de Operaciones  Continuadas;2G0503;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
655;Ganancia (Perdida) Neta del Ejercicio;2G07ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;T;Gasto por Impuesto a las Ganancias|Ganancia (Perdida) Neta de Operaciones  Continuadas|Ganancia (perdida)  procedente de operaciones discontinuadas, neta del impuesto a las ganancias
656;Ganancia (Perdida) Neta del Ejercicio;3G05ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;
657;Ganancia (Perdida) Neta del Ejercicio;4D0129;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
658;Ganancia (Perdida) Neta del Ejercicio;4D0229;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
659;Ganancia (Perdida) Neta del Ejercicio;2D07ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;T;Gasto por Impuesto a las Ganancias|Ganancia (Perdida) Neta de Operaciones  Continuadas|Ganancia (perdida)  procedente de operaciones discontinuadas, neta del impuesto a las ganancias
660;Ganancia (Perdida) Neta del Ejercicio;3D05ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;
661;Ganancia (perdida) Neta del Ejercicio;5516;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
662;Ganancia (Perdida) Neta del Ejercicio;4G0129;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
663;Ganancia (Perdida) Neta del Ejercicio;4G0229;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
664;Ganancia (Perdida) Neta del Impuesto a las Ganancias Procedente de Operaciones Discontinuadas;2170;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
665;Ganancia (Perdida) por actividades de operacion;2G03ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;T;Gastos de Ventas y Distribucion|Gastos de Administracion|Ganancia (Perdida) de la baja en Activos Financieros medidos al Costo Amortizado|Otros Ingresos Operativos|Otros Gastos Operativos|Otras ganancias (perdidas)
666;Ganancia (Perdida) por actividades de operacion;2D03ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;9;T;Gastos de Ventas y Distribucion|Gastos de Administracion|Ganancia (Perdida) de la baja en Activos Financieros medidos al Costo Amortizado|Otros Ingresos Operativos|Otros Gastos Operativos|Otras ganancias (perdidas)
667;Ganancia (Perdida) por baja de Activos Financieros medidos a Costo Amortizado;2061;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
668;Ganancia (Perdida) por Coberturas de Flujo de Efectivo y/o Coberturas de Inversion Neta en un Negocio en el Extranjero;4C0221;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
669;Ganancia (Perdida) por Coberturas de Flujo de Efectivo y/o Coberturas de Inversion Neta en un Negocio en el Extranjero;4C0121;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
670;Ganancia (Perdida) por Diferencias de Cambio;4C0222;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
671;Ganancia (Perdida) por Diferencias de Cambio;4C0122;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
672;Ganancia (perdida) por instrumentos financieros medidos a valor razonable;2092;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
673;Ganancias (Perdidas) Acumuladas;1550;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;10;F;
674;Ganancias (Perdida) B‡sica por Accion Inversion;2G0912;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
675;Ganancias (perdida) b‡sica por accion ordinaria;2G0911;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
676;Ganancias (Perdida) Diluida por Accion Inversion;2G0916;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
677;Ganancias (perdida) diluida por accion ordinaria;2G0915;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;9;F;
678;Ganancias (perdidas) de inversiones en instrumentos de patrimonio al valor razonable;5,00E+203;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
679;Ganancias (perdidas) de inversiones en instrumentos de patrimonio al valor razonable;5,00E+103;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
680;Ganancias (Perdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable;5D0203;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
681;Ganancias (Perdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable;5D0104;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
682;Ganancias (Perdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable;5G0203;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
